"id","valid_id","sname","sauthor","tname","tauthor","resource_id","resname","datecollected","latitude","longitude","lifestage","basisofrecord","datelastcached","dateprecision","datelastmodified","depth","depthprecision","temperature","salinity","nitrate","oxygen","phosphate","silicate"
262627441,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2363,"Hebridean Dolphin and Whale Trust killer whale sightings 1990-2006","2002-09-16",56.766667,-6.2,"","HumanObservation",,"12:00:00","2010-11-30 12:31:25",,,,,,,,
262627534,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2363,"Hebridean Dolphin and Whale Trust killer whale sightings 1990-2006","2004-05-31",56.933333,-6.233333,"","HumanObservation",,"12:00:00","2010-11-30 12:31:25",,,,,,,,
262627555,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2363,"Hebridean Dolphin and Whale Trust killer whale sightings 1990-2006","1998-07-14",56.366667,-6.333333,"","HumanObservation",,"12:00:00","2010-11-30 12:31:25",,,,,,,,
262627539,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2363,"Hebridean Dolphin and Whale Trust killer whale sightings 1990-2006","2005-07-22",57.441667,-5.815,"","HumanObservation",,"12:00:00","2010-11-30 12:31:25",,,,,,,,
262627479,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2363,"Hebridean Dolphin and Whale Trust killer whale sightings 1990-2006","2000-08-03",56.640667,-6.4635,"","HumanObservation",,"12:00:00","2010-11-30 12:31:25",,,,,,,,
262627493,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2363,"Hebridean Dolphin and Whale Trust killer whale sightings 1990-2006","1999-06-17",56.266667,-6.2625,"","HumanObservation",,"12:00:00","2010-11-30 12:31:25",,,,,,,,
262627484,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2363,"Hebridean Dolphin and Whale Trust killer whale sightings 1990-2006","2000-07-19",56.722833,-6.399,"","HumanObservation",,"12:00:00","2010-11-30 12:31:25",,,,,,,,
262627532,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2363,"Hebridean Dolphin and Whale Trust killer whale sightings 1990-2006","1998-09-28",56.633333,-6.583333,"","HumanObservation",,"12:00:00","2010-11-30 12:31:25",,,,,,,,
262627453,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2363,"Hebridean Dolphin and Whale Trust killer whale sightings 1990-2006","2002-07-14",56.408333,-6.333333,"","HumanObservation",,"12:00:00","2010-11-30 12:31:25",,,,,,,,
262627549,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2363,"Hebridean Dolphin and Whale Trust killer whale sightings 1990-2006","2004-08-14",56.516667,-6.983333,"","HumanObservation",,"12:00:00","2010-11-30 12:31:25",,,,,,,,
262627522,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2363,"Hebridean Dolphin and Whale Trust killer whale sightings 1990-2006","2006-07-05",57.012333,-6.137667,"","HumanObservation",,"12:00:00","2010-11-30 12:31:25",,,,,,,,
262627485,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2363,"Hebridean Dolphin and Whale Trust killer whale sightings 1990-2006","1993-10-27",55.686667,-6.551667,"","HumanObservation",,"12:00:00","2010-11-30 12:31:25",,,,,,,,
262627449,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2363,"Hebridean Dolphin and Whale Trust killer whale sightings 1990-2006","2005-05-15",56.716667,-6.283333,"","HumanObservation",,"12:00:00","2010-11-30 12:31:25",,,,,,,,
262627552,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2363,"Hebridean Dolphin and Whale Trust killer whale sightings 1990-2006","2004-06-21",56.4,-5.366667,"","HumanObservation",,"12:00:00","2010-11-30 12:31:25",,,,,,,,
262264786,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2397,"POPA cetacean, seabird, and sea turtle sightings in the Azores area 1998-2009","2008-05-24",38.13635,-27.910333,"","HumanObservation",,"12:00:00","2011-01-04 13:47:56",,,,,,,,
262266690,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2397,"POPA cetacean, seabird, and sea turtle sightings in the Azores area 1998-2009","2006-07-30",38.97585,-27.780183,"","HumanObservation",,"12:00:00","2011-01-04 13:47:56",,,,,,,,
262268929,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2397,"POPA cetacean, seabird, and sea turtle sightings in the Azores area 1998-2009","2004-07-19",38.971883,-27.953117,"","HumanObservation",,"12:00:00","2011-01-04 13:47:56",,,,,,,,
262278449,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2397,"POPA cetacean, seabird, and sea turtle sightings in the Azores area 1998-2009","2000-06-22",37.65,-25.25,"","HumanObservation",,"12:00:00","2011-01-04 13:47:56",,,,,,,,
262262593,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2397,"POPA cetacean, seabird, and sea turtle sightings in the Azores area 1998-2009","2009-06-15",38.28515,-30.766,"","HumanObservation",,"12:00:00","2011-01-04 13:47:56",,,,,,,,
262281078,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2397,"POPA cetacean, seabird, and sea turtle sightings in the Azores area 1998-2009","1998-07-30",39.066667,-27.3,"","HumanObservation",,"12:00:00","2011-01-04 13:47:56",,,,,,,,
262275203,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2397,"POPA cetacean, seabird, and sea turtle sightings in the Azores area 1998-2009","2001-06-07",38.549617,-27.201233,"","HumanObservation",,"12:00:00","2011-01-04 13:47:56",,,,,,,,
261898620,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2377,"United Kingdom National Whale Stranding Database 1913-2008","1997-08-16",57.805036,-7.081609,"","HumanObservation",,"12:00:00","2011-03-11 15:49:03",,,,,,,,
261902831,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2377,"United Kingdom National Whale Stranding Database 1913-2008","1976-08-07",60.600017,-1.105155,"","HumanObservation",,"12:00:00","2011-03-11 15:49:03",,,,,,,,
261903737,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2377,"United Kingdom National Whale Stranding Database 1913-2008","1918-04-15",50.91139,0.934977,"","HumanObservation",,"12:00:00","2011-03-11 15:49:03",,,,,,,,
261904554,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2377,"United Kingdom National Whale Stranding Database 1913-2008","1943-07-04",57.17847,-2.079403,"","HumanObservation",,"12:00:00","2011-03-11 15:49:03",,,,,,,,
261903409,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2377,"United Kingdom National Whale Stranding Database 1913-2008","1966-02-07",60.805224,-0.869683,"","HumanObservation",,"12:00:00","2011-03-11 15:49:03",,,,,,,,
261899744,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2377,"United Kingdom National Whale Stranding Database 1913-2008","1995-05-15",60.330507,-1.663134,"","HumanObservation",,"12:00:00","2011-03-11 15:49:03",,,,,,,,
261902767,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2377,"United Kingdom National Whale Stranding Database 1913-2008","1976-11-30",59.280287,-2.468595,"","HumanObservation",,"12:00:00","2011-03-11 15:49:03",,,,,,,,
262517854,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2704,"NMML Gulf of Alaska marine mammal survey 2003","2003-07-13",60.217,-146.9787,"","HumanObservation",,"12:00:00","2012-02-22 18:27:32",,,,,,,,
262517863,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2704,"NMML Gulf of Alaska marine mammal survey 2003","2003-07-13",60.061,-147.2408,"","HumanObservation",,"12:00:00","2012-02-22 18:27:32",,,,,,,,
262438867,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2705,"NMML 2002-2010 Bering Sea Shelf Cetacean Survey","2008-07-24",57.0578,-170.7195,"","HumanObservation",,"12:00:00","2012-02-22 13:35:42",,,,,,,,
262440003,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2705,"NMML 2002-2010 Bering Sea Shelf Cetacean Survey","2010-07-05",58.8627,-171.9867,"","HumanObservation",,"12:00:00","2012-02-22 13:35:42",,,,,,,,
262439370,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2705,"NMML 2002-2010 Bering Sea Shelf Cetacean Survey","2002-07-28",55.1785,-164.1782,"","HumanObservation",,"12:00:00","2012-02-22 13:35:42",,,,,,,,
262439946,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2705,"NMML 2002-2010 Bering Sea Shelf Cetacean Survey","2010-07-14",57.0683,-173.4665,"","HumanObservation",,"12:00:00","2012-02-22 13:35:42",,,,,,,,
262439601,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2705,"NMML 2002-2010 Bering Sea Shelf Cetacean Survey","2002-06-28",57.0733,-170.806,"","HumanObservation",,"12:00:00","2012-02-22 13:35:42",,,,,,,,
262439306,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2705,"NMML 2002-2010 Bering Sea Shelf Cetacean Survey","2008-06-06",55.3047,-163.9533,"","HumanObservation",,"12:00:00","2012-02-22 13:35:42",,,,,,,,
262440027,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2705,"NMML 2002-2010 Bering Sea Shelf Cetacean Survey","2002-07-13",58.2245,-174.1742,"","HumanObservation",,"12:00:00","2012-02-22 13:35:42",,,,,,,,
262440036,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2705,"NMML 2002-2010 Bering Sea Shelf Cetacean Survey","2002-07-12",57.6613,-173.9682,"","HumanObservation",,"12:00:00","2012-02-22 13:35:42",,,,,,,,
262440032,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2705,"NMML 2002-2010 Bering Sea Shelf Cetacean Survey","2002-07-13",58.2245,-174.1742,"","HumanObservation",,"12:00:00","2012-02-22 13:35:42",,,,,,,,
261940562,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2718,"CIRCE Marine mammals off Spain 2001-2012","2002-07-06",35.91675,-5.76685,"","HumanObservation",,"12:00:00","2012-04-13 11:29:28",,,,,,,,
261940976,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2718,"CIRCE Marine mammals off Spain 2001-2012","2011-05-30",36.12505,-5.969568,"","HumanObservation",,"12:00:00","2012-04-13 11:29:28",,,,,,,,
261941953,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2718,"CIRCE Marine mammals off Spain 2001-2012","2007-08-29",35.89271,-5.688659,"","HumanObservation",,"12:00:00","2012-04-13 11:29:28",,,,,,,,
261943629,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2718,"CIRCE Marine mammals off Spain 2001-2012","2006-08-02",35.93297,-5.697648,"","HumanObservation",,"12:00:00","2012-04-13 11:29:28",,,,,,,,
261940539,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2718,"CIRCE Marine mammals off Spain 2001-2012","2002-07-13",35.91962,-5.707083,"","HumanObservation",,"12:00:00","2012-04-13 11:29:28",,,,,,,,
261943871,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2718,"CIRCE Marine mammals off Spain 2001-2012","2003-08-21",35.88787,-5.65245,"","HumanObservation",,"12:00:00","2012-04-13 11:29:28",,,,,,,,
261941470,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2718,"CIRCE Marine mammals off Spain 2001-2012","2008-08-14",35.91516,-5.634539,"","HumanObservation",,"12:00:00","2012-04-13 11:29:28",,,,,,,,
261942799,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2718,"CIRCE Marine mammals off Spain 2001-2012","2000-07-26",35.9265,-5.7155,"","HumanObservation",,"12:00:00","2012-04-13 11:29:28",,,,,,,,
261943666,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2718,"CIRCE Marine mammals off Spain 2001-2012","2006-07-22",35.92546,-5.718466,"","HumanObservation",,"12:00:00","2012-04-13 11:29:28",,,,,,,,
261943736,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2718,"CIRCE Marine mammals off Spain 2001-2012","2006-06-29",35.88733,-5.8011,"","HumanObservation",,"12:00:00","2012-04-13 11:29:28",,,,,,,,
261942805,483005,"Orcinus orca","(Linnaeus, 1758)","Orcinus orca","(Linnaeus, 1758)",2718,"CIRCE Marine mammals off Spain 2001-2012","2000-07-25",35.91733,-5.685667,"","HumanObservation",,"12:00:00","2012-04-13 11:29:28",,,,,,,,
11549982,483005,"Orcinus orca","Linnaeus,1758","Orcinus orca","(Linnaeus, 1758)",14,"Seabirds of the Southern and South Indian Ocean","1985-01-20",-64.9800033569336,80.8899993896484,"","O",2008-12-03 00:00:00,"12:00:00","2007-05-18 0:00",,,,,,,,
4954668,483005,"Orcinus orca","Linnaeus,1758","Orcinus orca","(Linnaeus, 1758)",14,"Seabirds of the Southern and South Indian Ocean","1994-11-21",-63.2799987792969,87.5999984741211,"","O",2008-12-03 00:00:00,"12:00:00","2003-01-01 0:00",,,,,,,,
998505,483005,"Orcinus orca","Linnaeus,1758","Orcinus orca","(Linnaeus, 1758)",14,"Seabirds of the Southern and South Indian Ocean","1993-03-05",-65.4300003051758,67.8300018310547,"","O",2008-12-03 00:00:00,"12:00:00","2003-01-01 0:00",,,,,,,,
240808998,483005,"Orcinus orca","","Orcinus orca","(Linnaeus, 1758)",519,"Cetacean distribution in the South Atlantic and South Pacific Ocean (AR-OBIS)","",-45.05,-65.6,"","O",,"","",,,,,,,,
18217232,483005,"Orcinus orca","","Orcinus orca","(Linnaeus, 1758)",1496,"NOAA Southeast Fishery Science Center (SEFSC) Commercial Pelagic Observer Program (POP) Data","1994-09-21",47.1166667938232,-41.0333328247071,"","",2009-09-03 00:00:00,"1 day","",2450,50,3.172,34.934,17.258,6.376,1.134,13.154
10682569,483005,"Orcinus orca","","Orcinus orca","(Linnaeus, 1758)",83,"SAM Mammals","",-38.0277786254883,140.602783203125,"","",2005-11-15 00:00:00,"","",,,,,,,,
5906412,483005,"Orcinus orca","Linnaeus,1758","Orcinus orca","(Linnaeus, 1758)",599,"Whale Observations from the British, Australian and New Zealand Antarctic Research Expedition (BANZARE) voyages 1929-30 and 1930-31","1929-12-19",-65.1389999389648,74.6070022583008,"","O",2009-01-27 00:00:00,"12:00:00","2009-01-13 16:40:46",0,0,-1.017,33.757,26.742,8.017,1.671,37.585
5991916,483005,"Orcinus orca","Linnaeus,1758","Orcinus orca","(Linnaeus, 1758)",150,"Cetacean Sightings Survey and Southern Ocean cetacean program","2002-02-09",-68.5500030517578,70.6999969482422,"","",2006-09-20 00:00:00,"12:00:00","2006-09-04 00:05:22",0,0,-1.511,33.864,24.175,7.846,1.189,30.111
6153435,483005,"Orcinus orca","Linnaeus,1758","Orcinus orca","(Linnaeus, 1758)",150,"Cetacean Sightings Survey and Southern Ocean cetacean program","1996-03-09",-65.0886917114258,133.994003295898,"","",2006-09-20 00:00:00,"12:00:00","2006-09-04 00:02:39",0,0,-1.516,33.91,30.211,7.443,2.135,63.829
6376443,483005,"Orcinus orca","Linnaeus,1758","Orcinus orca","(Linnaeus, 1758)",150,"Cetacean Sightings Survey and Southern Ocean cetacean program","2001-02-01",-65.3259963989258,109.695999145508,"","",2006-09-20 00:00:00,"12:00:00","2006-09-04 00:03:19",0,0,-1.67,33.866,27.643,8.094,1.704,66.028
6456959,483005,"Orcinus orca","Linnaeus,1758","Orcinus orca","(Linnaeus, 1758)",150,"Cetacean Sightings Survey and Southern Ocean cetacean program","1999-01-04",-67.2799987792969,73.5,"","",2006-09-20 00:00:00,"12:00:00","2006-09-04 00:03:36",0,0,-1.131,33.817,25.396,7.989,1.433,32.756
6497801,483005,"Orcinus orca","Linnaeus,1758","Orcinus orca","(Linnaeus, 1758)",150,"Cetacean Sightings Survey and Southern Ocean cetacean program","2003-01-12",-62.2700004577637,96.379997253418,"","",2006-09-20 00:00:00,"12:00:00","2006-09-04 00:03:13",0,0,-0.688,33.874,23.521,8.01,1.784,44.104
7536579,483005,"Orcinus orca","Linnaeus,1758","Orcinus orca","(Linnaeus, 1758)",150,"Cetacean Sightings Survey and Southern Ocean cetacean program","2004-03-06",-54.5099983215332,158.940002441406,"","",2006-09-20 00:00:00,"12:00:00","2006-09-04 00:03:09",0,0,5.95,34.005,19.829,6.975,1.408,6.646
7818927,483005,"Orcinus orca","Linnaeus,1758","Orcinus orca","(Linnaeus, 1758)",150,"Cetacean Sightings Survey and Southern Ocean cetacean program","1999-12-25",-63.4300003051758,81.5500030517578,"","",2006-09-20 00:00:00,"12:00:00","2006-09-04 00:05:03",0,0,-0.879,33.74,25.383,8.039,1.717,32.434
7194738,483005,"Orcinus orca","Linnaeus,1758","Orcinus orca","(Linnaeus, 1758)",150,"Cetacean Sightings Survey and Southern Ocean cetacean program","1999-12-31",-69.2099990844727,74.3499984741211,"","",2006-09-20 00:00:00,"12:00:00","2006-09-04 00:04:55",0,0,,,,,,
1910972,483005,"Orcinus orca","Linnaeus,1758","Orcinus orca","(Linnaeus, 1758)",150,"Cetacean Sightings Survey and Southern Ocean cetacean program","2001-01-26",-66.8580017089844,63.9379997253418,"","",2006-09-20 00:00:00,"12:00:00","2006-09-04 00:05:16",0,0,-1.427,33.865,27.07,7.931,1.774,52.096
553739,483005,"Orcinus orca","Linnaeus,1758","Orcinus orca","(Linnaeus, 1758)",149,"Orca observations from the shores of Macquarie Island","1997-07-05",-54.5009155273438,158.939468383789,"","O",2006-09-15 00:00:00,"12:00:00","2006-07-10 11:38:46",0,0,5.95,34.005,19.829,6.975,1.408,6.646
513201,483005,"Orcinus orca","Linnaeus,1758","Orcinus orca","(Linnaeus, 1758)",149,"Orca observations from the shores of Macquarie Island","1995-09-29",-54.5009155273438,158.942260742188,"","O",2006-09-15 00:00:00,"12:00:00","2006-07-10 11:38:43",0,0,5.95,34.005,19.829,6.975,1.408,6.646
492735,483005,"Orcinus orca","Linnaeus,1758","Orcinus orca","(Linnaeus, 1758)",149,"Orca observations from the shores of Macquarie Island","1995-11-14",-54.5658874511719,158.917907714844,"","O",2006-09-15 00:00:00,"12:00:00","2006-07-10 11:38:44",0,0,5.95,34.005,19.829,6.975,1.408,6.646
1345186,483005,"Orcinus orca","Linnaeus,1758","Orcinus orca","(Linnaeus, 1758)",149,"Orca observations from the shores of Macquarie Island","1996-09-23",-54.5296096801758,158.941360473633,"","O",2006-09-15 00:00:00,"12:00:00","2006-07-10 11:38:46",0,0,5.95,34.005,19.829,6.975,1.408,6.646
1325080,483005,"Orcinus orca","Linnaeus,1758","Orcinus orca","(Linnaeus, 1758)",149,"Orca observations from the shores of Macquarie Island","1997-09-08",-54.5296096801758,158.938430786133,"","O",2006-09-15 00:00:00,"12:00:00","2006-07-10 11:38:46",0,0,5.95,34.005,19.829,6.975,1.408,6.646
840493,483005,"Orcinus orca","Linnaeus,1758","Orcinus orca","(Linnaeus, 1758)",149,"Orca observations from the shores of Macquarie Island","1996-10-09",-54.6301383972168,158.914932250977,"","O",2006-09-15 00:00:00,"12:00:00","2006-07-10 11:38:46",0,0,5.95,34.005,19.829,6.975,1.408,6.646
7879527,483005,"Orcinus orca","Linnaeus,1758","Orcinus orca","(Linnaeus, 1758)",149,"Orca observations from the shores of Macquarie Island","1997-11-15",-54.5009155273438,158.954605102539,"","O",2006-09-15 00:00:00,"12:00:00","2006-07-10 11:38:47",0,0,5.95,34.005,19.829,6.975,1.408,6.646
7355904,483005,"Orcinus orca","Linnaeus,1758","Orcinus orca","(Linnaeus, 1758)",149,"Orca observations from the shores of Macquarie Island","1998-01-16",-54.4962768554688,158.933242797852,"","O",2006-09-15 00:00:00,"12:00:00","2006-07-10 11:38:48",0,0,5.95,34.005,19.829,6.975,1.408,6.646
7335644,483005,"Orcinus orca","Linnaeus,1758","Orcinus orca","(Linnaeus, 1758)",149,"Orca observations from the shores of Macquarie Island","1995-11-12",-54.5027770996094,158.94319152832,"","O",2006-09-15 00:00:00,"12:00:00","2006-07-10 11:38:44",0,0,5.95,34.005,19.829,6.975,1.408,6.646
7255374,483005,"Orcinus orca","Linnaeus,1758","Orcinus orca","(Linnaeus, 1758)",149,"Orca observations from the shores of Macquarie Island","1995-02-21",-54.499137878418,158.94596862793,"","O",2006-09-15 00:00:00,"12:00:00","2006-07-10 11:38:42",0,0,5.95,34.005,19.829,6.975,1.408,6.646
5325021,483005,"Orcinus orca","Linnaeus,1758","Orcinus orca","(Linnaeus, 1758)",149,"Orca observations from the shores of Macquarie Island","1992-11-20",-54.499137878418,158.941329956055,"","O",2006-09-15 00:00:00,"12:00:00","2006-07-10 11:38:41",0,0,5.95,34.005,19.829,6.975,1.408,6.646
5325049,483005,"Orcinus orca","Linnaeus,1758","Orcinus orca","(Linnaeus, 1758)",149,"Orca observations from the shores of Macquarie Island","1995-03-07",-54.6059989929199,158.909255981445,"","O",2006-09-15 00:00:00,"12:00:00","2006-07-10 11:38:42",0,0,5.95,34.005,19.829,6.975,1.408,6.646
6315406,483005,"Orcinus orca","Linnaeus,1758","Orcinus orca","(Linnaeus, 1758)",149,"Orca observations from the shores of Macquarie Island","1994-12-20",-54.5009155273438,158.939163208008,"","O",2006-09-15 00:00:00,"12:00:00","2006-07-10 11:38:42",0,0,5.95,34.005,19.829,6.975,1.408,6.646
411415,483005,"Orcinus orca","Linnaeus,1758","Orcinus orca","(Linnaeus, 1758)",149,"Orca observations from the shores of Macquarie Island","1993-11-27",-54.6301383972168,158.899444580078,"","O",2006-09-15 00:00:00,"12:00:00","2006-07-10 11:38:41",0,0,5.95,34.005,19.829,6.975,1.408,6.646
492728,483005,"Orcinus orca","Linnaeus,1758","Orcinus orca","(Linnaeus, 1758)",149,"Orca observations from the shores of Macquarie Island","1998-01-15",-54.5009155273438,158.942260742188,"","O",2006-09-15 00:00:00,"12:00:00","2006-07-10 11:38:48",0,0,5.95,34.005,19.829,6.975,1.408,6.646
2092594,483005,"Orcinus orca","Linnaeus,1758","Orcinus orca","(Linnaeus, 1758)",149,"Orca observations from the shores of Macquarie Island","1995-01-24",-54.499137878418,158.941329956055,"","O",2006-09-15 00:00:00,"12:00:00","2006-07-10 11:38:42",0,0,5.95,34.005,19.829,6.975,1.408,6.646
2213673,483005,"Orcinus orca","Linnaeus,1758","Orcinus orca","(Linnaeus, 1758)",149,"Orca observations from the shores of Macquarie Island","1992-12-21",-54.5296096801758,158.938278198242,"","O",2006-09-15 00:00:00,"12:00:00","2006-07-10 11:38:41",0,0,5.95,34.005,19.829,6.975,1.408,6.646
2496401,483005,"Orcinus orca","Linnaeus,1758","Orcinus orca","(Linnaeus, 1758)",149,"Orca observations from the shores of Macquarie Island","1995-01-25",-54.6301383972168,158.899444580078,"","O",2006-09-15 00:00:00,"12:00:00","2006-07-10 11:38:42",0,0,5.95,34.005,19.829,6.975,1.408,6.646
4169534,483005,"Orcinus orca","Linnaeus,1758","Orcinus orca","(Linnaeus, 1758)",149,"Orca observations from the shores of Macquarie Island","1992-12-18",-54.6301383972168,158.899444580078,"","O",2006-09-15 00:00:00,"12:00:00","2006-07-10 11:38:41",0,0,5.95,34.005,19.829,6.975,1.408,6.646
10564277,483005,"Orcinus orca","Linnaeus,1758","Orcinus orca","(Linnaeus, 1758)",149,"Orca observations from the shores of Macquarie Island","1994-11-24",-54.6301383972168,158.904083251953,"","O",2006-09-15 00:00:00,"12:00:00","2006-07-10 11:38:42",0,0,5.95,34.005,19.829,6.975,1.408,6.646
1567656,483005,"Orcinus orca","Linnaeus,1758","Orcinus orca","(Linnaeus, 1758)",149,"Orca observations from the shores of Macquarie Island","1995-12-03",-54.499137878418,158.94287109375,"","O",2006-09-15 00:00:00,"12:00:00","2006-07-10 11:38:45",0,0,5.95,34.005,19.829,6.975,1.408,6.646
1971516,483005,"Orcinus orca","Linnaeus,1758","Orcinus orca","(Linnaeus, 1758)",149,"Orca observations from the shores of Macquarie Island","1995-03-19",-54.5009155273438,158.939163208008,"","O",2006-09-15 00:00:00,"12:00:00","2006-07-10 11:38:43",0,0,5.95,34.005,19.829,6.975,1.408,6.646
11391643,483005,"Orcinus orca","Linnaeus,1758","Orcinus orca","(Linnaeus, 1758)",149,"Orca observations from the shores of Macquarie Island","1997-11-02",-54.5009155273438,158.940704345703,"","O",2006-09-15 00:00:00,"12:00:00","2006-07-10 11:38:47",0,0,5.95,34.005,19.829,6.975,1.408,6.646
310066,483005,"Orcinus orca","Linnaeus,1758","Orcinus orca","(Linnaeus, 1758)",149,"Orca observations from the shores of Macquarie Island","1997-12-09",-54.6667213439941,158.889938354492,"","O",2006-09-15 00:00:00,"12:00:00","2006-07-10 11:38:48",0,0,5.95,34.005,19.829,6.975,1.408,6.646
310152,483005,"Orcinus orca","Linnaeus,1758","Orcinus orca","(Linnaeus, 1758)",149,"Orca observations from the shores of Macquarie Island","1995-11-27",-54.6301383972168,158.922668457031,"","O",2006-09-15 00:00:00,"12:00:00","2006-07-10 11:38:45",0,0,5.95,34.005,19.829,6.975,1.408,6.646
8626877,483005,"Orcinus orca","Linnaeus,1758","Orcinus orca","(Linnaeus, 1758)",149,"Orca observations from the shores of Macquarie Island","1995-03-19",-54.5296096801758,158.945999145508,"","O",2006-09-15 00:00:00,"12:00:00","2006-07-10 11:38:43",0,0,5.95,34.005,19.829,6.975,1.408,6.646
4412760,483005,"Orcinus orca","Linnaeus,1758","Orcinus orca","(Linnaeus, 1758)",149,"Orca observations from the shores of Macquarie Island","1996-03-01",-54.5801658630371,158.927154541016,"","O",2006-09-15 00:00:00,"12:00:00","2006-07-10 11:38:45",0,0,5.95,34.005,19.829,6.975,1.408,6.646
4695222,483005,"Orcinus orca","Linnaeus,1758","Orcinus orca","(Linnaeus, 1758)",149,"Orca observations from the shores of Macquarie Island","1996-01-10",-54.5009155273438,158.93994140625,"","O",2006-09-15 00:00:00,"12:00:00","2006-07-10 11:38:45",0,0,5.95,34.005,19.829,6.975,1.408,6.646
4897713,483005,"Orcinus orca","Linnaeus,1758","Orcinus orca","(Linnaeus, 1758)",149,"Orca observations from the shores of Macquarie Island","1995-11-01",-54.499137878418,158.94287109375,"","O",2006-09-15 00:00:00,"12:00:00","2006-07-10 11:38:43",0,0,5.95,34.005,19.829,6.975,1.408,6.646
